Provider,TotalReimbursement,AvgReimbursement,StdReimbursement,MaxReimbursement,MinReimbursement,TotalDeductible,AvgDeductible,TotalClaims,UniquePatients,AvgAge,StdAge,MinAge,MaxAge,MaleRatio,DeceasedRatio,AvgClaimDuration,StdClaimDuration,MaxClaimDuration,AvgAdmissionDuration,MaxAdmissionDuration,ChronicCond_Alzheimer_Prevalence,ChronicCond_Heartfailure_Prevalence,ChronicCond_KidneyDisease_Prevalence,ChronicCond_Cancer_Prevalence,ChronicCond_ObstrPulmonary_Prevalence,ChronicCond_Depression_Prevalence,ChronicCond_Diabetes_Prevalence,ChronicCond_IschemicHeart_Prevalence,ChronicCond_Osteoporasis_Prevalence,ChronicCond_rheumatoidarthritis_Prevalence,ChronicCond_stroke_Prevalence,RenalDiseaseIndicator_Prevalence,InpatientRatio,ClaimsPerPatient,ReimbursementPerPatient,ReimbursementPerClaim,OutpatientRatio,PotentialFraud,PotentialFraud_Binary
PRV53383,51890,2358.6363636363635,4608.79830991462,18000,0,4272,194.1818181818182,22,20,73.9090909090909,16.59864908705379,39,96,0.3181818181818182,0.0,4.818181818181818,6.514718600335584,21,7.25,12.0,0.5,0.6363636363636364,0.5,0.045454545454545456,0.5909090909090909,0.6363636363636364,0.8636363636363636,0.7727272727272727,0.4090909090909091,0.6363636363636364,0.13636363636363635,0.13636363636363635,0.18181818181818182,1.1,2594.5,2358.6363636363635,0.8181818181818181,No,0
PRV53384,335120,5405.1612903225805,6276.206628664332,34000,0,40594,654.741935483871,62,51,81.0,9.853018177853672,53,104,0.3548387096774194,0.016129032258064516,5.161290322580645,6.138279644680442,36,6.684210526315789,36.0,0.3870967741935484,0.7258064516129032,0.5645161290322581,0.08064516129032258,0.5,0.45161290322580644,0.6935483870967742,0.7258064516129032,0.3870967741935484,0.45161290322580644,0.0967741935483871,0.3548387096774194,0.6129032258064516,1.2156862745098038,6570.980392156863,5405.1612903225805,0.3870967741935484,Yes,1
PRV53385,1362570,1313.953712632594,4315.011843577099,49000,0,115788,111.65670202507232,1037,418,78.71166827386692,13.913993567693662,33,107,0.40405014464802314,0.0,2.972999035679846,5.268948520032797,36,6.547169811320755,36.0,0.390549662487946,0.6740597878495661,0.47444551591128253,0.14368370298939248,0.3423336547733848,0.4416586306653809,0.7367405978784957,0.7685631629701061,0.2507232401157184,0.28833172613307617,0.14657666345226616,0.2391513982642237,0.10221793635486982,2.4808612440191387,3259.7368421052633,1313.953712632594,0.8977820636451301,Yes,1
PRV53386,13070,246.60377358490567,564.8244907669122,3300,0,10,0.18867924528301888,53,51,82.43396226415095,14.376141337917465,39,107,0.4339622641509434,0.0,2.207547169811321,4.166526364352877,21,0.0,0.0,0.32075471698113206,0.6415094339622641,0.5471698113207547,0.20754716981132076,0.33962264150943394,0.39622641509433965,0.660377358490566,0.6981132075471698,0.32075471698113206,0.3018867924528302,0.11320754716981132,0.18867924528301888,0.0,1.0392156862745099,256.27450980392155,246.60377358490567,1.0,No,0
PRV53387,36320,741.2244897959183,2773.6795902533077,19000,0,3274,66.81632653061224,49,40,77.79591836734694,12.315267610836989,36,107,0.4897959183673469,0.0,1.7142857142857142,3.1490739379485304,21,6.0,10.0,0.46938775510204084,0.5918367346938775,0.4489795918367347,0.04081632653061224,0.2653061224489796,0.3877551020408163,0.7551020408163265,0.673469387755102,0.24489795918367346,0.30612244897959184,0.02040816326530612,0.2857142857142857,0.061224489795918366,1.225,908.0,741.2244897959183,0.9387755102040817,No,0
PRV53388,123340,1010.983606557377,2786.062837044499,14000,0,12048,98.75409836065573,122,65,76.79508196721312,17.094263947610646,33,107,0.3770491803278688,0.01639344262295082,2.5163934426229506,4.509372437247547,21,4.2727272727272725,8.0,0.4180327868852459,0.4672131147540984,0.3524590163934426,0.18032786885245902,0.13934426229508196,0.4344262295081967,0.6311475409836066,0.7704918032786885,0.28688524590163933,0.319672131147541,0.04918032786885246,0.11475409836065574,0.09016393442622951,1.876923076923077,1897.5384615384614,1010.983606557377,0.9098360655737705,No,0
PRV53389,19070,1466.923076923077,4163.5008999146075,15000,10,1068,82.15384615384616,13,13,82.6923076923077,12.769655538192977,48,94,0.46153846153846156,0.0,2.5384615384615383,3.5734060459498256,14,4.0,4.0,0.15384615384615385,0.6153846153846154,0.6923076923076923,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.7692307692307693,0.9230769230769231,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.07692307692307693,1.0,1466.923076923077,1466.923076923077,0.9230769230769231,No,0
PRV53390,4320,288.0,588.7783963428005,2000,0,40,2.6666666666666665,15,14,80.33333333333333,10.403753901265409,52,92,0.3333333333333333,0.0,3.6666666666666665,7.037315505489968,21,0.0,0.0,0.3333333333333333,0.6,0.4,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.8,0.8,0.4,0.26666666666666666,0.0,0.13333333333333333,0.0,1.0714285714285714,308.57142857142856,288.0,1.0,No,0
PRV53391,11420,165.5072463768116,304.3437309430981,2000,0,450,6.521739130434782,69,62,77.07246376811594,14.234711964874199,33,107,0.34782608695652173,0.0,2.1594202898550723,4.590986016115765,21,0.0,0.0,0.36231884057971014,0.5797101449275363,0.34782608695652173,0.07246376811594203,0.3333333333333333,0.5217391304347826,0.7391304347826086,0.7391304347826086,0.34782608695652173,0.2898550724637681,0.028985507246376812,0.10144927536231885,0.0,1.1129032258064515,184.19354838709677,165.5072463768116,1.0,No,0
PRV53392,33790,341.3131313131313,647.0776480306757,3300,0,180,1.8181818181818181,99,80,79.67676767676768,11.471195766031457,36,107,0.3939393939393939,0.010101010101010102,3.8585858585858586,6.891299011175661,21,0.0,0.0,0.46464646464646464,0.6565656565656566,0.5050505050505051,0.1717171717171717,0.3333333333333333,0.5252525252525253,0.7474747474747475,0.8181818181818182,0.3434343434343434,0.24242424242424243,0.12121212121212122,0.2727272727272727,0.0,1.2375,422.375,341.3131313131313,1.0,No,0
PRV53393,9170,1834.0,2459.264117576638,5000,50,2136,427.2,5,5,83.0,7.582875444051551,73,94,0.6,0.0,3.2,2.04939015319192,5,5.0,5.0,0.8,1.0,0.4,0.2,0.0,0.8,1.0,0.6,0.2,0.4,0.4,0.2,0.4,1.0,1834.0,1834.0,0.6,No,0
PRV53394,785420,646.4362139917696,2678.3193033346465,57000,0,53736,44.227160493827164,1215,368,80.16954732510288,13.565056901485928,36,107,0.45185185185185184,0.007407407407407408,2.65761316872428,4.9685640345305035,33,7.595744680851064,33.0,0.4567901234567901,0.6806584362139918,0.49382716049382713,0.14650205761316873,0.37448559670781895,0.5004115226337449,0.7465020576131687,0.7613168724279835,0.36460905349794237,0.3300411522633745,0.12098765432098765,0.2748971193415638,0.03868312757201646,3.301630434782609,2134.2934782608695,646.4362139917696,0.9613168724279836,No,0
PRV53396,452600,4571.717171717171,7623.7444654378305,40000,0,48110,485.95959595959596,99,83,75.51515151515152,15.995129128711524,33,107,0.3434343434343434,0.010101010101010102,4.878787878787879,6.263390109088454,31,6.8,31.0,0.5252525252525253,0.6363636363636364,0.45454545454545453,0.15151515151515152,0.40404040404040403,0.45454545454545453,0.8282828282828283,0.8787878787878788,0.2828282828282828,0.37373737373737376,0.08080808080808081,0.1919191919191919,0.45454545454545453,1.1927710843373494,5453.012048192771,4571.717171717171,0.5454545454545454,No,0
PRV53397,122270,8733.57142857143,24173.138177337656,91000,20,3204,228.85714285714286,14,14,79.71428571428571,10.447145885018413,59,91,0.42857142857142855,0.0,6.928571428571429,10.936630656188868,36,14.666666666666666,36.0,0.42857142857142855,0.8571428571428571,0.5,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.7857142857142857,0.9285714285714286,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.42857142857142855,0.21428571428571427,1.0,8733.57142857143,8733.57142857143,0.7857142857142857,Yes,1
PRV53398,17410,3482.0,7557.0245467379555,17000,50,1068,213.6,5,5,83.6,5.029910535983714,78,90,0.4,0.0,3.0,4.472135954999579,11,11.0,11.0,0.6,0.6,0.6,0.0,0.6,0.6,0.8,1.0,0.2,0.0,0.0,0.2,0.2,1.0,3482.0,3482.0,0.8,No,0
PRV53399,74120,2246.060606060606,4558.482436207485,16000,0,7476,226.54545454545453,33,30,82.84848484848484,12.346865017387032,54,105,0.36363636363636365,0.0,3.606060606060606,6.051546258702161,25,8.714285714285714,25.0,0.3333333333333333,0.6666666666666666,0.42424242424242425,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.7575757575757576,0.8787878787878788,0.45454545454545453,0.3333333333333333,0.030303030303030304,0.21212121212121213,0.21212121212121213,1.1,2470.6666666666665,2246.060606060606,0.7878787878787878,Yes,1
PRV53401,1143010,3772.3102310231025,6688.7262031958535,42000,0,139220,459.47194719471946,303,275,80.3102310231023,13.547663991084434,36,107,0.40924092409240925,0.006600660066006601,3.867986798679868,4.780866761707821,36,6.653846153846154,36.0,0.4389438943894389,0.6534653465346535,0.5016501650165016,0.19471947194719472,0.39933993399339934,0.44554455445544555,0.7524752475247525,0.7953795379537953,0.34983498349834985,0.33003300330033003,0.12871287128712872,0.20132013201320131,0.429042904290429,1.1018181818181818,4156.4,3772.3102310231025,0.570957095709571,Yes,1
PRV53402,7230,425.29411764705884,725.0699763389981,2500,10,0,0.0,17,10,82.70588235294117,8.879503828215528,74,100,0.17647058823529413,0.0,3.3529411764705883,5.700232193413136,21,0.0,0.0,0.23529411764705882,0.8823529411764706,0.5882352941176471,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.6470588235294118,0.6470588235294118,0.058823529411764705,0.17647058823529413,0.0,0.5294117647058824,0.0,1.7,723.0,425.29411764705884,1.0,No,0
PRV53403,15250,211.80555555555554,265.7931335227756,1200,0,100,1.3888888888888888,72,67,80.34722222222223,13.014790851476187,35,106,0.5,0.0,2.5555555555555554,4.8524391685207195,21,0.0,0.0,0.4444444444444444,0.625,0.4444444444444444,0.1111111111111111,0.3055555555555556,0.4861111111111111,0.7916666666666666,0.8055555555555556,0.4027777777777778,0.3472222222222222,0.125,0.20833333333333334,0.0,1.0746268656716418,227.61194029850745,211.80555555555554,1.0,No,0
PRV53405,239010,1264.6031746031747,3594.98963928766,24000,0,23028,121.84126984126983,189,164,79.97354497354497,13.44509475625276,33,107,0.4021164021164021,0.005291005291005291,3.767195767195767,5.963433170545005,21,7.285714285714286,18.0,0.41798941798941797,0.6507936507936508,0.4074074074074074,0.19576719576719576,0.3492063492063492,0.4074074074074074,0.7777777777777778,0.8042328042328042,0.2962962962962963,0.23809523809523808,0.10052910052910052,0.15343915343915343,0.1111111111111111,1.1524390243902438,1457.378048780488,1264.6031746031747,0.8888888888888888,No,0
PRV53407,53960,405.7142857142857,969.0453641336496,8000,0,3624,27.24812030075188,133,40,74.69924812030075,11.75184380272847,41,106,0.38345864661654133,0.0,3.2857142857142856,6.067263659318614,21,9.333333333333334,16.0,0.40601503759398494,0.706766917293233,0.48120300751879697,0.18045112781954886,0.2631578947368421,0.45112781954887216,0.8571428571428571,0.8796992481203008,0.40601503759398494,0.3533834586466165,0.08270676691729323,0.18796992481203006,0.022556390977443608,3.325,1349.0,405.7142857142857,0.9774436090225564,No,0
PRV53408,88780,1888.936170212766,3122.4462497845675,12000,0,10740,228.51063829787233,47,45,82.53191489361703,11.452835350157478,57,105,0.3829787234042553,0.0,3.127659574468085,5.411810840859396,26,6.8,26.0,0.46808510638297873,0.6808510638297872,0.5531914893617021,0.10638297872340426,0.3191489361702128,0.40425531914893614,0.7659574468085106,0.8297872340425532,0.3617021276595745,0.3617021276595745,0.0851063829787234,0.3191489361702128,0.2127659574468085,1.0444444444444445,1972.888888888889,1888.936170212766,0.7872340425531915,No,0
PRV53409,28130,827.3529411764706,2442.0797257274935,12000,0,3274,96.29411764705883,34,22,78.73529411764706,16.21317986781202,40,100,0.2647058823529412,0.0,2.6176470588235294,4.696966821918505,21,4.666666666666667,6.0,0.3235294117647059,0.4411764705882353,0.3235294117647059,0.058823529411764705,0.17647058823529413,0.4411764705882353,0.5,0.8235294117647058,0.4411764705882353,0.29411764705882354,0.2647058823529412,0.11764705882352941,0.08823529411764706,1.5454545454545454,1278.6363636363637,827.3529411764706,0.9117647058823529,No,0
PRV53411,2570,428.3333333333333,736.5980360187411,1900,0,30,5.0,6,6,72.5,12.708265027138836,50,85,0.5,0.0,1.1666666666666667,0.408248290463863,2,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,1.0,428.3333333333333,428.3333333333333,1.0,No,0
PRV53412,9640,357.037037037037,667.1916736176564,3300,0,0,0.0,27,26,80.07407407407408,12.76390923335711,46,96,0.5185185185185185,0.0,2.4814814814814814,5.3376051268362374,21,0.0,0.0,0.48148148148148145,0.7777777777777778,0.4074074074074074,0.25925925925925924,0.2222222222222222,0.3333333333333333,0.7407407407407407,0.8518518518518519,0.2962962962962963,0.4074074074074074,0.037037037037037035,0.18518518518518517,0.0,1.0384615384615385,370.7692307692308,357.037037037037,1.0,No,0
PRV53413,34040,1134.6666666666667,3674.370444160406,16000,0,2136,71.2,30,27,83.53333333333333,13.291774312251022,49,107,0.3333333333333333,0.0,3.2666666666666666,6.096541322090259,21,5.0,5.0,0.5666666666666667,0.6,0.3333333333333333,0.2,0.4666666666666667,0.6,0.7,0.8,0.4666666666666667,0.3,0.03333333333333333,0.16666666666666666,0.06666666666666667,1.1111111111111112,1260.7407407407406,1134.6666666666667,0.9333333333333333,No,0
PRV53415,12050,354.4117647058824,632.135347879879,3300,0,150,4.411764705882353,34,27,74.29411764705883,13.313309384732952,33,99,0.3235294117647059,0.0,2.2058823529411766,4.772264641019143,21,0.0,0.0,0.20588235294117646,0.6470588235294118,0.4411764705882353,0.20588235294117646,0.20588235294117646,0.3235294117647059,0.8235294117647058,0.7941176470588235,0.4411764705882353,0.17647058823529413,0.08823529411764706,0.3235294117647059,0.0,1.2592592592592593,446.2962962962963,354.4117647058824,1.0,No,0
PRV53416,50840,584.3678160919541,1644.016424088604,14000,0,1128,12.96551724137931,87,59,77.58620689655173,14.65141609485592,36,107,0.4367816091954023,0.011494252873563218,2.839080459770115,5.481201623516234,21,3.0,3.0,0.5977011494252874,0.6896551724137931,0.4367816091954023,0.10344827586206896,0.3563218390804598,0.42528735632183906,0.7816091954022989,0.8390804597701149,0.25287356321839083,0.1839080459770115,0.04597701149425287,0.19540229885057472,0.011494252873563218,1.4745762711864407,861.6949152542373,584.3678160919541,0.9885057471264368,No,0
PRV53417,115090,673.0409356725146,2518.9162220305243,22000,0,8046,47.05263157894737,171,71,77.29824561403508,13.95323902385987,34,106,0.3742690058479532,0.0,2.8128654970760234,5.617206599006325,34,8.857142857142858,34.0,0.2807017543859649,0.5555555555555556,0.4093567251461988,0.14035087719298245,0.3567251461988304,0.4444444444444444,0.6783625730994152,0.7192982456140351,0.2982456140350877,0.26900584795321636,0.15204678362573099,0.2046783625730994,0.04093567251461988,2.408450704225352,1620.9859154929577,673.0409356725146,0.9590643274853801,Yes,1
PRV53419,46410,2442.6315789473683,5829.476669960523,25000,20,5340,281.05263157894734,19,18,80.47368421052632,14.859970169899144,47,107,0.47368421052631576,0.0,2.789473684210526,3.489332113240473,12,7.8,12.0,0.5263157894736842,0.47368421052631576,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.7368421052631579,0.5263157894736842,0.3684210526315789,0.3157894736842105,0.05263157894736842,0.21052631578947367,0.2631578947368421,1.0555555555555556,2578.3333333333335,2442.6315789473683,0.736842105263158,No,0
PRV53421,999910,7751.240310077519,9442.870326977514,57000,0,101660,788.062015503876,129,110,79.31782945736434,13.050373854872435,37,107,0.43410852713178294,0.0,5.496124031007752,5.659786920414595,36,6.673684210526316,36.0,0.3798449612403101,0.7209302325581395,0.4728682170542636,0.20155038759689922,0.43410852713178294,0.4186046511627907,0.751937984496124,0.7596899224806202,0.40310077519379844,0.3023255813953488,0.17054263565891473,0.18604651162790697,0.7364341085271318,1.1727272727272726,9090.09090909091,7751.240310077519,0.26356589147286824,Yes,1
PRV53423,48240,910.188679245283,2380.808274649307,11000,0,5570,105.09433962264151,53,43,79.9245283018868,14.636425920132613,48,104,0.4528301886792453,0.0,3.547169811320755,5.976125699352026,21,3.2,6.0,0.4528301886792453,0.5849056603773585,0.4528301886792453,0.1320754716981132,0.2830188679245283,0.39622641509433965,0.6792452830188679,0.8301886792452831,0.3584905660377358,0.5094339622641509,0.11320754716981132,0.3018867924528302,0.09433962264150944,1.2325581395348837,1121.860465116279,910.188679245283,0.9056603773584906,No,0
PRV53424,452390,1720.1140684410645,5759.7275488794085,57000,0,40066,152.34220532319392,263,125,79.08745247148289,12.46016378918298,39,106,0.4828897338403042,0.0,3.1254752851711025,5.520558148705782,33,7.756756756756757,33.0,0.4448669201520912,0.5285171102661597,0.44106463878326996,0.13688212927756654,0.23193916349809887,0.4600760456273764,0.6273764258555133,0.7908745247148289,0.2623574144486692,0.23193916349809887,0.07224334600760456,0.2661596958174905,0.14068441064638784,2.104,3619.12,1720.1140684410645,0.8593155893536122,No,0
PRV53426,1480,148.0,105.80905233275438,400,60,0,0.0,10,6,77.9,12.34188892439979,65,98,0.3,0.0,1.2,0.4216370213557839,2,0.0,0.0,0.4,0.9,0.3,0.1,0.2,0.5,0.5,0.9,0.3,0.3,0.1,0.1,0.0,1.6666666666666667,246.66666666666666,148.0,1.0,No,0
PRV53427,8880,370.0,812.2379175971831,3000,0,60,2.5,24,17,78.83333333333333,11.373755705156483,55,99,0.4583333333333333,0.0,4.541666666666667,7.377870357663704,21,0.0,0.0,0.5416666666666666,0.6666666666666666,0.5833333333333334,0.041666666666666664,0.375,0.7083333333333334,0.875,0.8333333333333334,0.5416666666666666,0.16666666666666666,0.041666666666666664,0.5,0.0,1.411764705882353,522.3529411764706,370.0,1.0,No,0
PRV53428,4930,224.0909090909091,438.07652180987617,1800,0,0,0.0,22,22,79.9090909090909,11.738861350270126,49,105,0.4090909090909091,0.0,1.5454545454545454,1.5954480704349312,8,0.0,0.0,0.45454545454545453,0.6818181818181818,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.4090909090909091,0.8181818181818182,0.8181818181818182,0.36363636363636365,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.0,1.0,224.0909090909091,224.0909090909091,1.0,No,0
PRV53429,22690,782.4137931034483,2948.21453858386,16000,0,1138,39.241379310344826,29,27,78.72413793103448,10.869014121818758,54,107,0.3793103448275862,0.0,2.4827586206896552,4.36398155075952,21,5.0,5.0,0.3448275862068966,0.6206896551724138,0.3793103448275862,0.1724137931034483,0.4827586206896552,0.3448275862068966,0.6896551724137931,0.7931034482758621,0.2413793103448276,0.1724137931034483,0.10344827586206896,0.27586206896551724,0.034482758620689655,1.0740740740740742,840.3703703703703,782.4137931034483,0.9655172413793104,No,0
PRV53431,30080,716.1904761904761,3241.1763540350385,21000,10,1148,27.333333333333332,42,31,73.5952380952381,19.936557331560806,33,106,0.4523809523809524,0.0,3.4523809523809526,6.5077903820124465,25,25.0,25.0,0.42857142857142855,0.6190476190476191,0.42857142857142855,0.07142857142857142,0.4523809523809524,0.40476190476190477,0.9523809523809523,0.8809523809523809,0.35714285714285715,0.2857142857142857,0.023809523809523808,0.21428571428571427,0.023809523809523808,1.3548387096774193,970.3225806451613,716.1904761904761,0.9761904761904762,No,0
PRV53432,191580,1570.327868852459,6106.970537657108,57000,0,14124,115.77049180327869,122,110,76.1311475409836,15.169538212528344,35,107,0.4180327868852459,0.0,2.5655737704918034,3.9646948230560546,21,6.153846153846154,13.0,0.4344262295081967,0.639344262295082,0.4180327868852459,0.12295081967213115,0.3770491803278688,0.4672131147540984,0.7950819672131147,0.8360655737704918,0.3360655737704918,0.3114754098360656,0.10655737704918032,0.12295081967213115,0.10655737704918032,1.1090909090909091,1741.6363636363637,1570.327868852459,0.8934426229508197,No,0
PRV53433,2920,153.68421052631578,235.23535557951294,900,0,70,3.6842105263157894,19,15,75.78947368421052,9.795571263293889,58,95,0.3157894736842105,0.0,1.0526315789473684,0.22941573387056174,2,0.0,0.0,0.3157894736842105,0.5789473684210527,0.5789473684210527,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.8421052631578947,0.6842105263157895,0.3684210526315789,0.3684210526315789,0.10526315789473684,0.42105263157894735,0.0,1.2666666666666666,194.66666666666666,153.68421052631578,1.0,No,0
PRV53435,5490,915.0,1245.9494371763246,3000,20,0,0.0,6,6,70.83333333333333,27.036395223229494,36,96,0.6666666666666666,0.0,4.333333333333333,8.164965809277259,21,0.0,0.0,0.5,0.5,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,915.0,915.0,1.0,No,0
